"[4.67251444 4.66480831 4.65718644 4.64962329 4.64208678 4.6345502
 4.6269991  4.61943323 4.61186334 4.60430309 4.59675585]","[24.97270203 25.05233001 25.1319661  25.21160779 25.291252   25.37089621
 25.45053905 25.53018048 25.60982153 25.68946349 25.76910669]"
"[4.65202999 4.64431386 4.6366659  4.62906082 4.62147355 4.61388531
 4.60628681 4.59867848 4.59106781 4.58346373 4.57586808]","[25.45698929 25.5366163  25.61624989 25.69588759 25.77552698 25.85516629
 25.93480461 26.014442   26.09407916 26.17371696 26.25335556]"
"[4.6290226  4.6212688  4.61359455 4.605983   4.59840253 4.59082352
 4.58322857 4.5756163  4.56799872 4.56039203 4.55280105]","[25.69989395 25.7795173  25.85914836 25.93878544 26.01842549 26.09806567
 26.17770433 26.25734134 26.33697785 26.41661539 26.49625443]"
"[4.59215355 4.58447957 4.57688227 4.56933827 4.56181844 4.55429857
 4.54676557 4.53921918 4.5316691  4.52412771 4.51659818]","[25.70960617 25.78923726 25.86887569 25.9485192  26.02816499 26.10781078
 26.18745533 26.26709861 26.34674154 26.4263853  26.50603017]"
"[4.57825279 4.57054995 4.56293497 4.555388   4.54787438 4.54036214
 4.53283268 4.52528466 4.51773101 4.51018906 4.50266392]","[25.85082245 25.93045075 26.01008749 26.08973072 26.1693771  26.24902361
 26.32866849 26.40831162 26.48795421 26.56759791 26.6472432 ]"
"[4.52463913 4.51703358 4.50950935 4.50204041 4.49459608 4.48715148
 4.47969336 4.4722216  4.46474618 4.45727964 4.44982511]","[25.98200035 26.061638   26.14128337 26.22093395 26.30058684 26.3802397
 26.45989129 26.53954161 26.61919158 26.69884239 26.77849432]"
"[4.49775362 4.49018078 4.48268421 4.47524102 4.46782215 4.46040334
 4.45297138 4.44552594 4.43807674 4.43063624 4.42320772]","[26.11408997 26.19373073 26.27337872 26.35303171 26.43268697 26.51234223
 26.59199627 26.67164905 26.75130148 26.83095473 26.91060909]"
"[4.47550583 4.46795066 4.46046307 4.45302088 4.44559872 4.43817624
 4.43074271 4.4232981  4.41585054 4.40841018 4.40097959]","[26.35516548 26.43480793 26.51445676 26.59410984 26.67376479 26.75341972
 26.83307361 26.91272647 26.99237905 27.07203231 27.15168648]"
"[4.43662071 4.42913379 4.42169396 4.41428027 4.40687605 4.3994705
 4.39205898 4.38464228 4.37722462 4.3698106  4.36240085]","[26.6259861  26.70563499 26.7852883  26.86494404 26.94460066 27.02425716
 27.10391311 27.18356857 27.26322394 27.34287965 27.42253576]"
"[4.41769457 4.41017351 4.4027159  4.39531165 4.38793497 4.38056022
 4.37317176 4.36576794 4.35835911 4.35095973 4.34357455]","[26.72463989 26.80428557 26.88393721 26.96359383 27.04325301 27.12291236
 27.20257045 27.28222711 27.36188331 27.44154038 27.52119877]"
"[4.39363766 4.3861392  4.37870364 4.37131214 4.36394079 4.35656954
 4.34918747 4.34179425 4.33439787 4.32700862 4.31962935]","[26.93254662 27.01219442 27.09184812 27.17150593 27.2511656  27.33082528
 27.41048396 27.49014161 27.56979896 27.64945697 27.72911591]"
"[4.37683868 4.36932875 4.36186791 4.35443707 4.34701838 4.33959888
 4.33217232 4.32473908 4.31730426 4.30987389 4.30244928]","[27.36034775 27.43999447 27.51964581 27.59929996 27.67895523 27.75861044
 27.83826498 27.9179189  27.99757267 28.07722686 28.15688159]"
"[4.36836672 4.36085351 4.35338759 4.34595576 4.33853987 4.33112429
 4.32370029 4.31626746 4.30883202 4.30140217 4.2939803 ]","[27.44368744 27.52333386 27.60298472 27.68263877 27.76229431 27.84194988
 27.92160466 28.00125862 28.08091233 28.16056657 28.24022155]"
"[4.32666492 4.31914721 4.31169881 4.30430928 4.29695037 4.28959377
 4.28222206 4.2748333  4.26743888 4.26005486 4.2526867 ]","[27.61335182 27.69299781 27.77265031 27.8523083  27.93196912 28.01163016
 28.0912898  28.17094786 28.25060539 28.33026389 28.40992386]"
"[4.29138231 4.28389118 4.27648307 4.26913913 4.26182672 4.25451576
 4.24718869 4.23984413 4.23249407 4.22515487 4.21783174]","[27.73589325 27.81554174 27.895198   27.9748602  28.05452531 28.13419055
 28.2138543  28.29351645 28.37317809 28.45284073 28.53250485]"
"[4.25010586 4.24265444 4.23529171 4.22799466 4.22072896 4.21346422
 4.20618318 4.19888478 4.19158109 4.18428827 4.17701127]","[27.91672134 27.99637356 28.07603403 28.15570054 28.23536992 28.31503938
 28.39470736 28.47437375 28.55403965 28.63370655 28.7133749 ]"
"[4.22314548 4.21573147 4.20839873 4.2011214  4.19386891 4.18661632
 4.17935029 4.17207055 4.16478695 4.15751209 4.15024953]","[28.11367226 28.19332796 28.2729912  28.35265951 28.43233009 28.51200067
 28.59167001 28.67133811 28.75100585 28.8306744  28.91034406]"
"[4.20474434 4.19732918 4.18998692 4.18269432 4.17542397 4.16815354
 4.16087109 4.15357635 4.14627814 4.13898775 4.13170839]","[28.4066906  28.4863462  28.56600856 28.64567548 28.72534443 28.80501338
 28.88468122 28.96434795 29.04401435 29.12368148 29.20334961]"
"[4.1867156  4.17927737 4.17191529 4.16460989 4.15733167 4.15005439
 4.14276308 4.13545671 4.1281457  4.12084402 4.11355614]","[28.66309738 28.74275083 28.82241136 28.90207711 28.98174534 29.06141366
 29.1410807  29.22074636 29.30041159 29.38007768 29.45974503]"
"[4.15964031 4.15221689 4.14487221 4.13758516 4.13032543 4.1230665
 4.11579336 4.10850511 4.10121223 4.09392875 4.0866591 ]","[28.85527229 28.93492713 29.01458926 29.09425669 29.17392661 29.2535966
 29.3332653  29.41293262 29.49259951 29.57226727 29.65193629]"
"[4.14099741 4.13361676 4.12628613 4.11897993 4.11168113 4.10438028
 4.09707417 4.08976409 4.08245362 4.0751461  4.06784163]","[29.21388817 29.29354698 29.37321041 29.45287608 29.53254243 29.6122086
 29.69187428 29.7715396  29.85120488 29.93087043 30.01053626]"
"[4.12450552 4.11712598 4.1097882  4.10247885 4.09518224 4.08788562
 4.08058215 4.07327166 4.06595914 4.05865105 4.05134931]","[29.38990402 29.46956293 29.54922571 29.62889109 29.70855764 29.7882242
 29.86789012 29.9475554  30.02722049 30.10688599 30.18655208]"
"[4.0910182  4.08366489 4.07635581 4.0690799  4.06182001 4.05456078
 4.04729334 4.04001704 4.03273794 4.02546428 4.01819882]","[29.5594902  29.63915154 29.71881695 29.7984854  29.8781553  29.95782527
 30.03749449 30.1171629  30.19683106 30.27649971 30.35616911]"
"[4.08005619 4.07270219 4.0653903  4.05810781 4.05083879 4.04356992
 4.03629393 4.02901051 4.02172488 4.01444389 4.00716967]","[29.72312927 29.80279055 29.8824557  29.96212354 30.04179262 30.12146171
 30.20113015 30.2807979  30.36046546 30.44013344 30.51980204]"
"[4.03896093 4.03169418 4.02445035 4.01721548 4.00998215 4.00274742
 3.99551098 3.98827374 3.9810368  3.97380066 3.96656485]","[29.93497086 30.01464014 30.09431151 30.17398369 30.25365601 30.33332821
 30.41300025 30.49267222 30.57234421 30.65201628 30.73168838]"
"[3.99723577 3.98995492 3.98272112 3.97553209 3.9683679  3.96120645
 3.95403338 3.94684651 3.93965461 3.93247078 3.92530022]","[30.08020782 30.15987582 30.2395481  30.31922443 30.398903   30.47858182
 30.55825959 30.63793611 30.71761219 30.79728899 30.87696699]"
"[3.98195863 3.97463837 3.96739168 3.96020737 3.95305567 3.94590663
 3.93874179 3.93155886 3.9243697  3.91719128 3.91002999]","[30.21392059 30.29358497 30.37325608 30.45293284 30.53261253 30.61229246
 30.69197097 30.77164786 30.85132418 30.93100147 31.0106803 ]"
"[3.95015621 3.94287079 3.93566516 3.92851845 3.92139993 3.91428245
 3.90715052 3.90000302 3.8928506  3.88570769 3.87857921]","[30.37506294 30.45473052 30.53440535 30.61408548 30.69376815 30.7734509
 30.85313237 30.93281244 31.01249206 31.09217255 31.17185432]"
"[3.91941381 3.91217701 3.90501011 3.89788957 3.89078942 3.88368908
 3.87657769 3.8694551  3.8623293  3.85521054 3.84810192]","[30.59134483 30.67101684 30.75069516 30.83037765 30.91006195 30.98974623
 31.06942953 31.14911183 31.22879384 31.30847649 31.38816003]"
"[3.90309429 3.89579932 3.88860662 3.8815015  3.87444243 3.86738731
 3.86031    3.85320716 3.8460954  3.83899874 3.83192635]","[30.6257515  30.70541819 30.78509419 30.86477805 30.944466   31.0241543
 31.10384063 31.1835247  31.26320796 31.34289257 31.42257935]"
"[3.88278461 3.87559474 3.8684162  3.86120725 3.8539704  3.84672532
 3.83948998 3.83227037 3.82505842 3.81783846 3.81060194]","[31.59869766 31.67837392 31.7580512  31.83772573 31.91739773 31.99706899
 32.07674113 32.15641469 32.23608896 32.31576249 32.39543453]"
"[3.84696484 3.83972675 3.83251687 3.82533946 3.81818163 3.81102673
 3.80386322 3.79668882 3.78951012 3.78233754 3.7751757 ]","[31.69046974 31.77014163 31.84981608 31.92949346 32.0091726  32.08885201
 32.16853064 32.24820829 32.32788555 32.40756337 32.48724215]"
"[3.8181479  3.81095949 3.80381072 3.79669361 3.7895925  3.78249248
 3.77538461 3.76826789 3.76114816 3.75403366 3.74692755]","[31.70321655 31.78289294 31.8625729  31.94225568 32.0219399  32.10162421
 32.18130783 32.26099065 32.34067321 32.42035623 32.50004   ]"
"[3.7775116  3.77034001 3.76322033 3.75614276 3.74908671 3.74203226
 3.73496732 3.7278905  3.72080957 3.71373564 3.70667302]","[31.93493652 32.01461443 32.09429699 32.1739833  32.25367152 32.33335988
 32.41304731 32.49273369 32.5724197  32.65210633 32.73179397]"
"[3.76240969 3.75525076 3.74813854 3.74105738 3.73398997 3.72692252
 3.71984771 3.71276537 3.7056808  3.69860087 3.69152786]","[32.14542389 32.22510293 32.30478616 32.38447215 32.46415936 32.54384657
 32.62353313 32.70321901 32.7829047  32.8625908  32.94227752]"
"[3.7235198  3.71633309 3.7092187  3.70216738 3.6951497  3.68813524
 3.68110488 3.67405592 3.66700023 3.65995531 3.65292832]","[32.37666321 32.45633975 32.53602278 32.61571141 32.69540302 32.77509491
 32.8547854  32.93447425 33.0141625  33.0938517  33.17354249]"
"[3.68977213 3.68261117 3.67553004 3.66850829 3.66151522 3.6545235
 3.64751735 3.64049541 3.63346825 3.62645049 3.61944762]","[32.61951447 32.69919332 32.77887931 32.85857056 32.93826433 33.01795822
 33.09765084 33.17734208 33.25703285 33.33672445 33.41641736]"
"[3.67456508 3.6674145  3.66034355 3.65332998 3.6463435  3.63935797
 3.6323586  3.62534435 3.61832529 3.61131516 3.60431897]","[32.75323486 32.83291465 32.91260155 32.99229352 33.07198787 33.1516823
 33.23137552 33.31106743 33.39075891 33.47045118 33.55014468]"
"[3.64389086 3.63679596 3.6297722  3.62279654 3.6158425  3.60888862
 3.60192335 3.59494623 3.58796549 3.58099197 3.5740294 ]","[32.91189957 32.99158433 33.0712754  33.1509707  33.23066789 33.31036509
 33.39006129 33.46975646 33.54945131 33.6291468  33.70884324]"
"[3.62723255 3.62021432 3.61319582 3.60614867 3.59907795 3.5920009
 3.58493245 3.57787719 3.57082824 3.56377253 3.55670295]","[33.57675552 33.65644708 33.73613862 33.81582762 33.89551454 33.9752009
 34.05488802 34.13457631 34.21426516 34.29395341 34.37364043]"
"[3.58636594 3.57923508 3.57216721 3.56517443 3.55822768 3.55128833
 3.54432916 3.53734447 3.53034935 3.52336826 3.51641272]","[33.58150101 33.66118257 33.74086973 33.82056353 33.90026135 33.97995982
 34.05965655 34.13935106 34.21904465 34.29873947 34.37843653]"
"[3.54783559 3.54080317 3.53382128 3.52686696 3.51992258 3.51297689
 3.50602514 3.49906801 3.49210972 3.48515495 3.4782048 ]","[33.92255783 34.00224814 34.08194289 34.16164005 34.24133808 34.32103599
 34.40073338 34.48043029 34.56012711 34.63982423 34.71952176]"
"[3.52554178 3.51850416 3.51152026 3.50457783 3.49765601 3.49073553
 3.48380496 3.47686306 3.46991723 3.46297798 3.45604958]","[34.08592987 34.16561972 34.24531429 34.32501249 34.40471248 34.48441259
 34.56411182 34.64381006 34.72350796 34.80320644 34.88290586]"
"[3.51070786 3.50369661 3.49674176 3.48982852 3.48293535 3.47604316
 3.46914095 3.46222773 3.4553108  3.44840034 3.44150033]","[34.10721207 34.18690424 34.26660135 34.34630209 34.42600456 34.50570712
 34.58540881 34.66510955 34.74480997 34.82451094 34.90421282]"
"[3.47975779 3.47267209 3.46566849 3.45873475 3.4518379  3.44494459
 3.43803397 3.43110304 3.42416461 3.41723771 3.41033059]","[34.53367615 34.61336173 34.69305458 34.77275353 34.85245568 34.93215815
 35.01185911 35.09155831 35.17125685 35.2509564  35.33065767]"
"[3.45767093 3.45059645 3.44361855 3.43671516 3.42984884 3.422985
 3.41610307 3.4092008  3.40229139 3.39539375 3.38851565]","[34.63876343 34.71845001 34.7981451  34.87784669 34.95755148 35.03725649
 35.11695993 35.19666162 35.27636269 35.35606477 35.43576855]"
"[3.44008613 3.43305611 3.42611273 3.41922756 3.41236851 3.40550975
 3.39863735 3.39175069 3.38485955 3.37797692 3.37110762]","[34.77557755 34.85526806 34.93496617 35.01466934 35.09437476 35.1740802
 35.25378446 35.3334875  35.41319015 35.49289354 35.57259807]"
"[3.40277839 3.39580692 3.38888848 3.38199549 3.37511009 3.3682226
 3.36132979 3.35443296 3.34753563 3.34064114 3.33374983]","[35.28451538 35.36421104 35.44391133 35.52361382 35.60331696 35.68301993
 35.76272243 35.84242459 35.9221267  36.00182906 36.0815317 ]"
"[3.37928224 3.37230742 3.36540998 3.35858035 3.35178716 3.34499783
 3.33819165 3.33136543 3.32453163 3.31770908 3.31090621]","[35.16131592 35.24101129 35.32071339 35.40042133 35.48013239 35.55984377
 35.63955372 35.71926196 35.79896955 35.87867809 35.95838833]"
"[3.35352612 3.34660863 3.33975499 3.33294064 3.32614256 3.31934391
 3.31253632 3.3057199  3.29890095 3.29208739 3.28528191]","[35.43695831 35.51665868 35.59636456 35.67607381 35.75578445 35.83549504
 35.91520487 35.99491395 36.0746228  36.15433212 36.23404213]"
"[3.33970332 3.33275666 3.32588148 3.31906221 3.3122711  3.30548207
 3.29867951 3.29186153 3.28503801 3.27822328 3.27142349]","[35.592556   35.67225383 35.75195785 35.83166668 35.91137792 35.99108933
 36.07079959 36.15050853 36.230217   36.30992621 36.38963671]"
"[3.30559587 3.29873154 3.29191931 3.28513651 3.27836481 3.27159207
 3.26481283 3.25802759 3.25124087 3.24445792 3.23768028]","[35.84752274 35.9272277  36.00693713 36.08664907 36.16636196 36.24607475
 36.325787   36.40549873 36.48521034 36.56492227 36.64463465]"
"[3.26766539 3.26082946 3.25403927 3.24728086 3.24053714 3.23379387
 3.22704316 3.22028444 3.21352305 3.20676632 3.20001721]","[36.15694809 36.23665549 36.31636681 36.39608082 36.47579608 36.55551137
 36.63522604 36.71494003 36.79465379 36.87436795 36.95408275]"
"[3.25550675 3.24864918 3.24185036 3.2350997  3.228374   3.22165059
 3.21491544 3.20816662 3.20141269 3.19466644 3.18793359]","[36.23795319 36.31765873 36.39736931 36.47708397 36.55680076 36.63651773
 36.71623371 36.79594854 36.87566293 36.95537798 37.03509415]"
"[3.21304607 3.20620863 3.19945708 3.19277823 3.18613779 3.17950122
 3.17284685 3.16617142 3.159488   3.1528163  3.14616534]","[36.35359955 36.43330682 36.51302141 36.59274213 36.67246606 36.75219031
 36.83191307 36.91163408 36.99135441 37.07107573 37.15079878]"
"[3.19087338 3.18404462 3.1773183  3.17067176 3.1640653  3.15746188
 3.15083927 3.14419475 3.13754226 3.13090215 3.12428336]","[36.45866394 36.53837195 36.61808868 36.69781209 36.77753884 36.85726585
 36.93699126 37.01671485 37.09643777 37.17616173 37.25588745]"
"[3.16133308 3.15455545 3.14787384 3.14125869 3.13467421 3.12809069
 3.12149165 3.11487592 3.10825459 3.10164294 3.09504718]","[36.67927933 36.7589917  36.83871219 36.91843822 36.99816679 37.07789544
 37.1576228  37.23734878 37.3170743  37.39680062 37.47652826]"
"[3.13580394 3.12907105 3.12239847 3.11575564 3.10912213 3.10248649
 3.09584463 3.08919782 3.0825502  3.07590591 3.06926569]","[37.16989136 37.24960753 37.32932877 37.4090525  37.48877701 37.56850133
 37.64822514 37.72794854 37.80767187 37.88739548 37.96711942]"
"[3.10720563 3.10046472 3.09379178 3.08717328 3.08058268 3.07399455
 3.06739331 3.06077683 3.05415464 3.04754092 3.04094217]","[37.34252167 37.42223716 37.50195837 37.58168412 37.66141219 37.74114046
 37.82086764 37.90059356 37.98031901 38.06004515 38.13977254]"
"[3.07371283 3.06695199 3.06028887 3.05370826 3.04717131 3.04063891
 3.03408646 3.02751014 3.02092462 3.01435219 3.00780342]","[37.52832794 37.60804175 37.68776378 37.76749266 37.84722514 37.926958
 38.0066892  38.08641845 38.16614693 38.24587649 38.325608  ]"
"[3.03521442 3.02852339 3.02194348 3.01544831 3.00899523 3.00254522
 2.99607506 2.98958196 2.98308047 2.97659181 2.97012555]","[37.58256149 37.66228118 37.74201013 37.82174602 37.90148533 37.98122489
 38.06096282 38.14069888 38.22043426 38.30017069 38.37990893]"
"[3.0096283  3.00290732 2.99633574 2.98988786 2.98350474 2.97712802
 2.97072137 2.96427936 2.95782381 2.95138771 2.9449866 ]","[37.61215973 37.6918769  37.77160652 37.85134625 37.93109119 38.01083664
 38.0905797  38.17031991 38.25005902 38.3297997  38.4095432 ]"
"[2.97734237 2.97070069 2.9642132  2.95783778 2.9515162  2.94519761
 2.93885268 2.93247847 2.92609386 2.9197258  2.91338609]","[37.68098831 37.76071212 37.84044863 37.92019419 37.99994403 38.07969411
 38.1594421  38.23918776 38.31893258 38.39867873 38.47842714]"
"[2.93404078 2.92739661 2.92089142 2.9144812  2.90811457 2.90174934
 2.89536224 2.88895153 2.88253273 2.87612736 2.86974462]","[38.41971207 38.49943567 38.57917074 38.65891351 38.73865977 38.81840614
 38.89815077 38.97789349 39.05763557 39.13737873 39.21712371]"
"[2.9005568  2.89395894 2.8875291  2.88123421 2.87500875 2.86878968
 2.86253829 2.85624906 2.84994545 2.8436626  2.83741714]","[38.19900513 38.27873258 38.35847375 38.4382257  38.51798311 38.59774101
 38.67749639 38.75724879 38.83700006 38.91675296 38.9965088 ]"
"[2.87898135 2.87245172 2.86610189 2.85988598 2.85373562 2.8475896
 2.84141201 2.83519877 2.82897258 2.82276631 2.81659479]","[38.08710861 38.16684167 38.24658926 38.32634741 38.40611064 38.4858742
 38.56563533 38.64539369 38.72515104 38.80490994 38.88467154]"
"[2.84514236 2.83863545 2.83231009 2.82611719 2.81998821 2.81386305
 2.80770688 2.801516   2.79531262 2.78912864 2.78297842]","[38.41018295 38.48991787 38.5696674  38.64942734 38.72919221 38.80895739
 38.88872017 38.96848027 39.04823939 39.12800002 39.20776327]"
"[2.82303929 2.81658939 2.81031626 2.80416981 2.7980837  2.79200078
 2.78588835 2.77974317 2.77358633 2.76744787 2.76134115]","[38.46537399 38.54511354 38.6248672  38.70463073 38.78439889 38.86416729
 38.94393344 39.02369707 39.1034598  39.18322395 39.26299054]"
"[2.78984976 2.78341527 2.77717374 2.77107957 2.76505885 2.75904379
 2.75299392 2.74690411 2.74079945 2.73471682 2.72867341]","[38.59632111 38.6760619  38.75581803 38.83558557 38.91535869 38.99513224
 39.07490316 39.15467104 39.23443778 39.3142062  39.39397761]"
"[2.75178075 2.74547748 2.73921878 2.73293105 2.72660751 2.72027016
 2.71394279 2.70763531 2.70133923 2.69503439 2.68870685]","[40.2944603  40.37421158 40.45396639 40.53371891 40.61346859 40.69321719
 40.77296657 40.85271753 40.9324694  41.01222057 41.09196994]"
"[2.71159911 2.70528443 2.6990233  2.6928132  2.68663203 2.68045502
 2.67426558 2.66806041 2.66184859 2.65564496 2.6494574 ]","[40.25435257 40.33410296 40.41385757 40.49361617 40.57337703 40.6531382
 40.73289841 40.81265739 40.89241586 40.97217497 41.05193533]"
"[2.67437029 2.66810535 2.66193438 2.65584684 2.64980496 2.64376886
 2.63771267 2.63163167 2.6255405  2.61946237 2.61340937]","[40.11070251 40.19045683 40.27021846 40.34998651 40.42975803 40.50952999
 40.58930043 40.66906898 40.74883675 40.82860552 40.9083762 ]"
"[2.64205122 2.63581273 2.62967567 2.62361365 2.61758837 2.61156577
 2.6055258  2.59946597 2.59339868 2.58734213 2.58130516]","[40.44016266 40.51991904 40.59968329 40.67945329 40.75922606 40.83899904
 40.91877071 40.99854087 41.07831047 41.15808088 41.23785277]"
"[2.60466337 2.5983923  2.59227459 2.5862898  2.58037692 2.57447282
 2.56853692 2.56256202 2.55657119 2.55060084 2.54466994]","[40.4767952  40.55654902 40.63631475 40.71609057 40.79587176 40.87565359
 40.95543307 41.03520964 41.11498501 41.19476192 41.27454177]"
"[2.58521891 2.57902644 2.57298673 2.56705538 2.5611755  2.55529855
 2.54939677 2.54346723 2.53752752 2.53160298 2.52570559]","[40.53210449 40.61186445 40.69163613 40.77141594 40.85119957 40.93098341
 41.01076542 41.09054537 41.17032457 41.25010489 41.32988723]"
"[2.55530047 2.54911883 2.54307543 2.53712741 2.53122378 2.52532224
 2.51939906 2.51345202 2.50749633 2.50155368 2.4956343 ]","[41.0308075  41.1105683  41.1903397  41.27011827 41.34990014 41.42968217
 41.5094626  41.58924124 41.66901925 41.74879822 41.82857893]"
"[2.53688431 2.53071568 2.52469142 2.5187758  2.51291412 2.50705683
 2.50117443 2.49526293 2.48934023 2.48343309 2.47755483]","[41.0945282  41.17429001 41.25406285 41.33384384 41.4136288  41.49341409
 41.57319753 41.65297882 41.73275928 41.81254089 41.89232464]"
"[2.5182116  2.51206313 2.5060627  2.50017141 2.49433355 2.4884997
 2.48264073 2.47675298 2.47085427 2.46497098 2.45911618]","[41.23099899 41.31076236 41.390537   41.47031978 41.55010649 41.6298935
 41.70967866 41.78946171 41.86924395 41.94902732 42.02881279]"
"[2.49904251 2.49295187 2.4869915  2.48111885 2.47528624 2.46945515
 2.46360434 2.45773204 2.45185206 2.44598382 2.44013645]","[41.43062592 41.51039372 41.59017137 41.66995552 41.74974262 41.82952983
 41.90931559 41.98909978 42.0688834  42.14866788 42.2284539 ]"
"[2.49209404 2.48599798 2.48002729 2.47414714 2.46831071 2.46247726
 2.45662312 2.45074549 2.44485896 2.43898503 2.43313431]","[41.54835892 41.62812631 41.70790318 41.78768679 41.86747361 41.94726064
 42.02704616 42.10682995 42.18661309 42.26639716 42.34618293]"
"[2.46301651 2.45693525 2.45097456 2.44510014 2.4392671  2.4334368
 2.42758689 2.42171477 2.41583424 2.40996558 2.40411886]","[41.92036057 42.00012909 42.07990671 42.15969074 42.2394778  42.31926507
 42.3990509  42.4788351  42.55861868 42.63840313 42.71818919]"
"[2.4448719  2.43885271 2.43293576 2.42708627 2.4212671  2.41544885
 2.4096156  2.40376613 2.39791089 2.39206448 2.38623378]","[42.07090378 42.15067701 42.23045789 42.31024375 42.39003183 42.46981997
 42.54960702 42.62939289 42.70917833 42.78896441 42.86875165]"
"[2.43041992 2.42439802 2.41848482 2.41265465 2.40686627 2.4010817
 2.39527801 2.38945187 2.38361684 2.3777936  2.37199283]","[42.14535904 42.22513207 42.30491323 42.3847005  42.46449082 42.54428141
 42.62407062 42.70385818 42.7836451  42.86343289 42.9432223 ]"
"[2.41514444 2.40913816 2.40325098 2.39745463 2.39170392 2.38595734
 2.38018988 2.37439789 2.36859621 2.36280739 2.35704311]","[42.18625641 42.26603061 42.34581369 42.42560343 42.50539647 42.58518981
 42.66498164 42.7447717  42.82456105 42.90435134 42.9841434 ]"
"[2.39817405 2.39221615 2.38637759 2.38062582 2.37491623 2.36920976
 2.36348353 2.35773467 2.35197711 2.34623154 2.34050842]","[42.21535873 42.29513657 42.37492322 42.45471618 42.53451218 42.61430839
 42.6941032  42.77389637 42.85368892 42.93348233 43.01327736]"
"[2.37932229 2.37336196 2.3675273  2.36178717 2.35609411 2.35040515
 2.34469456 2.33895869 2.33321287 2.3274803  2.32177298]","[42.40984726 42.48962491 42.56941185 42.64920565 42.72900282 42.80880029
 42.88859621 42.96839032 43.04818372 43.12797806 43.20777422]"
"[2.35747218 2.35148348 2.34564643 2.33993057 2.33427753 2.32863124
 2.32295691 2.3172488  2.31152694 2.30582251 2.30015221]","[42.5640831  42.64385862 42.72364538 42.80344092 42.88324094 42.96304144
 43.04283995 43.12263605 43.20243116 43.28222753 43.36202632]"
"[2.35553908 2.34958943 2.3437784  2.33806198 2.33238942 2.32671901
 2.32102746 2.31531248 2.30958882 2.30387768 2.29818951]","[42.64319992 42.72297836 42.80276703 42.88256253 42.96236116 43.04215995
 43.12195724 43.20175284 43.28154783 43.36134371 43.44114124]"
"[2.32400036 2.31811851 2.31233125 2.30659603 2.30088022 2.29516281
 2.28943449 2.28369595 2.27795448 2.27221886 2.26649255]","[43.22180557 43.30158905 43.38137944 43.4611736  43.54096915 43.62076458
 43.70055923 43.78035315 43.86014686 43.93994099 44.01973578]"
"[2.30953908 2.30363232 2.29784826 2.29216778 2.28654288 2.28092496
 2.27528291 2.26961101 2.26392653 2.25825719 2.25261835]","[43.07380676 43.1535884  43.23337902 43.31317709 43.3929791  43.4727816
 43.5525824  43.63238108 43.71217887 43.79197773 43.87177875]"
"[2.28996634 2.28413382 2.27841048 2.27275962 2.26714163 2.26152494
 2.25589223 2.25024203 2.2445854  2.23893811 2.2333079 ]","[43.26851654 43.34830364 43.42809864 43.50789881 43.58770131 43.6675039
 43.74730536 43.82710558 43.90690534 43.98670577 44.06650741]"
"[2.27696037 2.27115036 2.26544452 2.25981383 2.25421958 2.24862808
 2.24301967 2.2373918  2.23175633 2.226131   2.22052505]","[43.34375763 43.42354637 43.50334263 43.58314423 43.66294839 43.74275275
 43.82255591 43.90235771 43.98215898 44.06196096 44.1417643 ]"
"[2.2646625  2.25885737 2.25315927 2.24754086 2.24196194 2.23638649
 2.230793   2.2251784  2.21955539 2.21394328 2.20835233]","[43.4525528  43.53234189 43.6121387  43.69194116 43.7717464  43.85155188
 43.9313561  44.01115883 44.09096097 44.17076388 44.25056828]"
"[2.25916243 2.25344992 2.24781698 2.24223082 2.23666351 2.23109564
 2.22551778 2.21992995 2.21433891 2.20875339 2.20317724]","[43.4240303  43.50382608 43.58362752 43.66343225 43.7432383  43.82304431
 43.90284962 43.98265423 44.06245862 44.1422634  44.22206883]"
"[2.24395919 2.23823605 2.23260825 2.22705821 2.22154911 2.21604481
 2.21052257 2.20497839 2.19942506 2.19388285 2.18836298]","[43.41134262 43.49113764 43.57093944 43.65074669 43.73055678 43.81036719
 43.89017637 43.96998403 44.04979105 44.12959885 44.20940819]"
"[2.22515774 2.21946688 2.21385194 2.20828352 2.20273472 2.1971859
 2.19162705 2.18605783 2.18048504 2.17491789 2.16936064]","[43.82236099 43.90215832 43.98196103 44.061767   44.14157434 44.22138167
 44.30118831 44.38099422 44.46079989 44.54060595 44.62041269]"
"[2.2061615  2.20045416 2.1948481  2.18932784 2.18385379 2.17838572
 2.17289779 2.16738511 2.16186186 2.15635101 2.15086554]","[43.80190659 43.88170274 43.96150607 44.04131538 44.12112788 44.20094079
 44.28075233 44.36056217 44.44037128 44.52018125 44.59999296]"
"[2.20151258 2.19581441 2.19022638 2.18472108 2.17925709 2.17379693
 2.16831807 2.16281716 2.15730734 2.15180883 2.1463325 ]","[43.81668472 43.89648153 43.97628612 44.05609647 44.13590966 44.21572311
 44.29553527 44.37534593 44.45515596 44.53496678 44.61477912]"
"[2.19106054 2.18540004 2.17983738 2.17434103 2.16887534 2.16341125
 2.15793252 2.1524375  2.14693632 2.14144368 2.13596708]","[43.95106506 44.03086455 44.11067092 44.19048188 44.27029495 44.35010813
 44.42992031 44.50973137 44.589542   44.66935322 44.74916555]"
