"[5.85595131 5.8465135  5.83716463 5.82786943 5.81859439 5.80932125
 5.80004389 5.79076222 5.78147788 5.77219227 5.76290607]","[23.3100605  23.38950184 23.46895371 23.54841187 23.62787238 23.70733312
 23.78679337 23.86625311 23.94571254 24.02517183 24.10463104]"
"[5.85595131 5.84651245 5.83716202 5.8278658  5.81859034 5.80931714
 5.80003986 5.79075828 5.78147401 5.77218842 5.76290222]","[23.3100605  23.38950172 23.4689534  23.54841144 23.62787191 23.70733264
 23.7867929  23.86625265 23.94571209 24.02517137 24.10463059]"
"[5.84639025 5.83696709 5.82763002 5.81834492 5.80907935 5.79981564
 5.79054785 5.78127588 5.77200132 5.76272554 5.75344918]","[23.34190941 23.42135249 23.50080574 23.58026508 23.65972671 23.73918854
 23.81864991 23.89811078 23.97757136 24.05703179 24.13649215]"
"[5.84070492 5.83126924 5.82191641 5.81261336 5.80332896 5.79404627
 5.78475962 5.77546895 5.7661758  5.75688146 5.74758658]","[23.4849472  23.5643888  23.6438402  23.72329744 23.80275686 23.88221649
 23.96167565 24.04113434 24.12059274 24.200051   24.2795092 ]"
"[5.81918287 5.80977603 5.80044394 5.79115493 5.78188121 5.77260822
 5.76333142 5.754051   5.74476844 5.7354849  5.72620093]","[23.61424637 23.69369139 23.77314522 23.85260411 23.93206478 24.01152553
 24.09098585 24.17044573 24.24990537 24.3293649  24.40882437]"
"[5.81238127 5.80298327 5.79364719 5.78434485 5.77505351 5.76576194
 5.75646694 5.74716897 5.7378693  5.72856893 5.71926829]","[23.75749016 23.83693622 23.91638959 23.99584692 24.07530553 24.15476412
 24.2342223  24.31368014 24.39313778 24.47259533 24.55205286]"
"[5.79925394 5.78986156 5.78052015 5.77120666 5.76190239 5.752598
 5.74329082 5.73398118 5.72467014 5.7153585  5.70604662]","[23.92660332 24.00605005 24.08550279 24.16495881 24.24441591 24.32387299
 24.40332975 24.48278622 24.56224253 24.64169877 24.72115498]"
"[5.79925394 5.78985763 5.78051034 5.771193   5.76188713 5.7525825
 5.7432756  5.73396632 5.72465552 5.71534399 5.7060321 ]","[23.92660332 24.00604958 24.08550163 24.1649572  24.24441411 24.32387117
 24.40332796 24.48278448 24.56224081 24.64169706 24.72115327]"
"[5.77542782 5.76605564 5.75672952 5.74743067 5.73814188 5.72885389
 5.71956366 5.71027118 5.70097733 5.69168283 5.68238802]","[24.04465294 24.12410206 24.20355659 24.28301433 24.36247324 24.44193224
 24.52139099 24.60084947 24.68030778 24.75976603 24.83922424]"
"[5.75942087 5.75002285 5.74068515 5.73139005 5.72211394 5.71284192
 5.7035679  5.6942909  5.68501172 5.67573134 5.66645026]","[24.11161423 24.19106029 24.27051347 24.34997164 24.42943203 24.5088929
 24.58835354 24.66781383 24.74727386 24.82673375 24.90619357]"
"[5.74350977 5.73413554 5.72482459 5.71555289 5.70629653 5.69704205
 5.68778473 5.67852432 5.66926192 5.65999853 5.65073465]","[24.16188049 24.24132937 24.32078568 24.40024659 24.47970928 24.5591722
 24.63863478 24.71809701 24.797559   24.87702087 24.95648269]"
"[5.74359274 5.73415517 5.72480204 5.71550873 5.70624219 5.69698147
 5.687718   5.67845034 5.66917964 5.65990722 5.65063381]","[24.20722008 24.28666145 24.36611281 24.44557119 24.5250327  24.60449489
 24.68395676 24.76341813 24.84287916 24.92233998 25.00180069]"
"[5.74359274 5.73416414 5.72482443 5.71553995 5.7062771  5.69701694
 5.68775282 5.67848435 5.66921307 5.6599404  5.65066702]","[24.20722008 24.28666252 24.36611545 24.44557487 24.52503681 24.60449906
 24.68396085 24.76342213 24.84288309 24.92234388 25.0018046 ]"
"[5.73455429 5.72514886 5.71582484 5.70654813 5.69728846 5.68802981
 5.67876707 5.66950038 5.66023128 5.65096107 5.64169036]","[24.27196503 24.35141021 24.43086499 24.51032532 24.58978762 24.66925005
 24.74871201 24.8281735  24.90763471 24.98709579 25.06655681]"
"[5.71092892 5.70154919 5.69224953 5.68299913 5.67376781 5.66453872
 5.65530599 5.64606934 5.63683019 5.6275898  5.61834879]","[24.32606888 24.4055171  24.48497474 24.56443813 24.64390374 24.7233696
 24.80283505 24.88230004 24.96176473 25.04122929 25.12069377]"
"[5.69435501 5.68498034 5.67568883 5.66644974 5.65723154 5.64801623
 5.63879731 5.62957431 5.62034864 5.61112161 5.60189388]","[24.40191078 24.4813596  24.56081819 24.6402829  24.71975003 24.79921749
 24.87868454 24.95815112 25.03761738 25.11708349 25.19654951]"
"[5.69435501 5.68498167 5.67569215 5.66645437 5.65723672 5.64802149
 5.63880248 5.62957936 5.62035361 5.61112654 5.60189882]","[24.40191078 24.48135976 24.56081858 24.64028344 24.71975063 24.79921811
 24.87868515 24.95815171 25.03761796 25.11708406 25.19655009]"
"[5.68231535 5.67298161 5.66371592 5.65448631 5.64526802 5.63604906
 5.62682621 5.61760006 5.60837208 5.59914334 5.58991433]","[24.51329041 24.59274405 24.67220565 24.75167146 24.83113858 24.91060562
 24.99007221 25.06953842 25.14900442 25.22847033 25.3079362 ]"
"[5.678895   5.66948111 5.66015332 5.65088625 5.64164632 5.63241227
 5.62317542 5.61393428 5.60469004 5.59544403 5.586197  ]","[24.63067436 24.71011855 24.78957288 24.86903433 24.94849894 25.02796423
 25.10742919 25.18689366 25.26635777 25.34582167 25.42528545]"
"[5.66207075 5.65271542 5.6434326  5.63418834 5.62495627 5.61572355
 5.60648669 5.59724632 5.58800398 5.57876081 5.56951733]","[24.75919533 24.83864643 24.91810603 24.99757014 25.07703566 25.1565011
 25.23596607 25.31543063 25.39489495 25.47435918 25.55382338]"
"[5.65391827 5.64458076 5.63530316 5.62605879 5.61682564 5.60759257
 5.59835628 5.58911707 5.57987616 5.57063449 5.56139251]","[24.82248497 24.90193817 24.98139838 25.06086248 25.14032787 25.21979328
 25.29925831 25.378723   25.45818749 25.5376519  25.61711627]"
"[5.63844776 5.62902252 5.61969168 5.61043261 5.60120773 5.59199167
 5.58277329 5.57355018 5.56432337 5.55509434 5.54586394]","[24.89522362 24.97466645 25.05412043 25.13358281 25.21304917 25.29251655
 25.37198366 25.45145022 25.53091635 25.61038223 25.68984794]"
"[5.63844776 5.62903788 5.61973009 5.61048627 5.60126782 5.59205278
 5.58283329 5.57360878 5.56438098 5.5551515  5.54592115]","[24.89522362 24.97466827 25.05412496 25.13358911 25.21305621 25.29252371
 25.37199069 25.45145709 25.53092311 25.61038893 25.68985465]"
"[5.63814545 5.62871574 5.61939001 5.61012911 5.6008938  5.59166186
 5.58242534 5.57318371 5.56393874 5.55469206 5.54544451]","[24.98274994 25.06219224 25.14164682 25.22110899 25.30057413 25.38003967
 25.45950467 25.53896908 25.6184331  25.69789693 25.77736065]"
"[5.62326431 5.61383457 5.60451329 5.59526067 5.58603563 5.57681458
 5.5675889  5.55835787 5.54912331 5.53988691 5.53064954]","[25.06013489 25.13957719 25.21903229 25.29849542 25.37796176 25.45742856
 25.53689482 25.61636046 25.69582569 25.77529071 25.85475562]"
"[5.61378193 5.60438772 5.59508949 5.58584574 5.57662104 5.56739706
 5.55816808 5.54893441 5.53969793 5.53046015 5.5212218 ]","[25.14764404 25.22709055 25.30654836 25.38601252 25.4654789  25.54494536
 25.62441124 25.70387657 25.78334158 25.86280644 25.94227123]"
"[5.59567642 5.5862705  5.57696672 5.56772919 5.558519   5.54931329
 5.54010346 5.53088858 5.52167028 5.51245015 5.50322903]","[25.21790504 25.29735017 25.37680732 25.45627221 25.53574027 25.61520885
 25.69467695 25.77414446 25.85361158 25.93307849 26.01254528]"
"[5.56996822 5.560636   5.55139472 5.54220508 5.53303354 5.52386269
 5.51468712 5.50550709 5.4963244  5.48714047 5.47795598]","[25.26041222 25.33986603 25.41933048 25.49880092 25.57827345 25.65774606
 25.73721812 25.81668967 25.89616091 25.97563201 26.05510305]"
"[5.54744291 5.53810393 5.52885935 5.51967521 5.5105157  5.50136001
 5.49220041 5.48303615 5.47386874 5.46469969 5.45552974]","[25.38318253 25.46263555 25.54209961 25.62157068 25.7010446  25.78051896
 25.85999287 25.93946624 26.01893924 26.09841206 26.17788477]"
"[5.55267143 5.54333009 5.53405732 5.5248171  5.51558508 5.50635072
 5.49711187 5.48786967 5.47862577 5.46938126 5.46013661]","[25.70570946 25.7851622  25.86462298 25.94408756 26.02355308 26.10301834
 26.18248307 26.26194742 26.34141156 26.42087564 26.5003397 ]"
"[5.51862431 5.50936543 5.50014975 5.49095287 5.48175967 5.47256422
 5.46336568 5.45416504 5.44496341 5.43576149 5.42655955]","[25.79275513 25.87221753 25.95168495 26.03115455 26.11062458 26.19009435
 26.26956376 26.34903292 26.42850197 26.50797099 26.58744001]"
"[5.48804235 5.47875735 5.46953197 5.46035092 5.45119076 5.44203585
 5.4328794  5.42371998 5.41455823 5.4053951  5.39623109]","[25.87079239 25.95025174 26.02971804 26.10918947 26.18866331 26.26813776
 26.34761203 26.42708595 26.50655961 26.58603311 26.66550651]"
"[5.47093105 5.4616656  5.45246772 5.44331371 5.43417788 5.4250451
 5.41590963 5.40677081 5.3976297  5.38848734 5.37934429]","[25.91682625 25.99628788 26.07575737 26.15523191 26.23470856 26.31418555
 26.39366224 26.47313854 26.55261457 26.63209046 26.71156628]"
"[5.44776487 5.43848039 5.42927828 5.42013261 5.41101167 5.40189583
 5.39277715 5.38365438 5.37452865 5.36540124 5.35627284]","[26.04577446 26.12523387 26.20470286 26.28417837 26.36365673 26.44313566
 26.52261428 26.60209242 26.68157022 26.76104783 26.84052533]"
"[5.4281106  5.41886331 5.40969585 5.40057625 5.39147479 5.38237516
 5.37327178 5.36416444 5.35505458 5.34594346 5.33683169]","[26.13641739 26.21588114 26.29535413 26.37483264 26.45431323 26.53379402
 26.61327439 26.6927543  26.77223393 26.8517134  26.93119281]"
"[5.41610479 5.4068762  5.39772057 5.38860799 5.37951138 5.37041614
 5.36131735 5.35221496 5.34311029 5.3340045  5.32489815]","[26.21520424 26.29467016 26.37414452 26.45362383 26.53310498 26.61258627
 26.69206717 26.77154765 26.85102786 26.93050795 27.00998798]"
"[5.39836311 5.38910566 5.37993978 5.37083814 5.36176535 5.35269896
 5.34362966 5.3345558  5.32547856 5.31639935 5.30731896]","[26.24206352 26.32152609 26.40099926 26.48047983 26.55996369 26.63944829
 26.71893255 26.79841629 26.87789965 26.95738278 27.03686577]"
"[5.39064407 5.38141668 5.3722737  5.36317943 5.35410274 5.34502714
 5.3359473  5.32686327 5.31777667 5.30868882 5.29960036]","[26.34989548 26.42936154 26.50883735 26.58831876 26.66780218 26.74728573
 26.82676878 26.90625136 26.98573365 27.06521579 27.14469787]"
"[5.3825469  5.37332845 5.36418511 5.35508557 5.34600207 5.33691976
 5.32783374 5.31874399 5.30965192 5.30055871 5.29146494]","[26.44704247 26.52650956 26.60598534 26.68546615 26.76494879 26.84443156
 26.92391392 27.00339584 27.0828775  27.16235903 27.2418405 ]"
"[5.37107134 5.36181612 5.35264894 5.34354186 5.33446112 5.3253858
 5.31630745 5.30722473 5.29813882 5.2890511  5.2799623 ]","[26.52205658 26.6015194  26.68099243 26.76047237 26.83995533 26.91943891
 26.99892214 27.07840486 27.15788723 27.23736939 27.31685142]"
"[5.34654236 5.33732054 5.32819056 5.31911842 5.31006959 5.3010242
 5.29197492 5.28292107 5.27386415 5.2648056  5.25574614]","[26.59457207 26.67403877 26.75351609 26.83300002 26.91248662 26.9919736
 27.07146015 27.15094617 27.23043185 27.30991733 27.38940272]"
"[5.32188749 5.31270186 5.30360256 5.29455487 5.28552673 5.27650056
 5.26747032 5.2584358  5.24939852 5.24035984 5.23132045]","[26.71427155 26.79374244 26.87322327 26.95271    27.03219895 27.11168812
 27.19117683 27.27066505 27.35015296 27.42964071 27.50912838]"
"[5.31634855 5.30712668 5.29800056 5.28893802 5.27990261 5.27087231
 5.26183846 5.25279985 5.24375785 5.23471396 5.22566896]","[26.78923035 26.86869705 26.9481748  27.02765983 27.10714795 27.18663666
 27.26612496 27.34561271 27.42510009 27.50458725 27.58407428]"
"[5.31169176 5.3024712  5.29334756 5.28428423 5.27524489 5.26620887
 5.25716864 5.24812359 5.23907532 5.23002534 5.22097444]","[26.85880661 26.93827346 27.0177515  27.09723644 27.17672412 27.25621217
 27.33569974 27.41518677 27.49467343 27.57415989 27.65364625]"
"[5.2985568  5.2894168  5.28034613 5.27130832 5.26227882 5.25324695
 5.2442105  5.2351706  5.22612892 5.21708658 5.20804406]","[26.93591881 27.01539497 27.09487907 27.17436692 27.25385571 27.33334424
 27.41283224 27.49231985 27.57180726 27.6512946  27.73078191]"
"[5.28399611 5.27486172 5.26577917 5.25672388 5.24767716 5.23862992
 5.22957968 5.22052685 5.21147254 5.20241759 5.19336237]","[27.1257515  27.2052283  27.28471105 27.36419691 27.44368375 27.52317052
 27.60265696 27.6821431  27.76162907 27.84111497 27.92060083]"
"[5.25928354 5.25014733 5.24107237 5.23203997 5.2230266  5.21401742
 5.20500628 5.19599209 5.18697562 5.17795782 5.1689392 ]","[27.16628456 27.24576116 27.32524477 27.40473324 27.48422386 27.56371496
 27.64320584 27.72269637 27.80218664 27.88167676 27.96116679]"
"[5.24750948 5.23841515 5.22937138 5.22035451 5.21134626 5.20233765
 5.19332615 5.18431213 5.17529665 5.16628051 5.1572641 ]","[27.26056099 27.34004239 27.41952956 27.49901979 27.57851099 27.65800216
 27.73749299 27.81698354 27.89647393 27.97596424 28.05545452]"
"[5.23033047 5.2212291  5.21217304 5.20314399 5.1941252  5.18510746
 5.17608757 5.16706543 5.15804183 5.14901747 5.13999271]","[27.45204353 27.53152413 27.6110099  27.69049874 27.76998875 27.84947888
 27.92896877 28.0084584  28.08794786 28.16743724 28.24692657]"
"[5.21322155 5.20410077 5.19503479 5.18600688 5.17699604 5.16798897
 5.15898018 5.14996865 5.14095508 5.13194029 5.12292476]","[27.55798721 27.63746558 27.71695022 27.7964392  27.87593011 27.95542145
 28.03491259 28.11440342 28.19389402 28.27338449 28.35287486]"
"[5.20074892 5.19165145 5.18260548 5.17358993 5.16458579 5.15558271
 5.14657715 5.13756902 5.12855924 5.11954861 5.11053754]","[27.64718246 27.72666351 27.80615043 27.8856408  27.96513247 28.04462426
 28.12411577 28.20360699 28.28309802 28.36258896 28.44207984]"
"[5.18985319 5.18077292 5.17173749 5.16272788 5.15372762 5.14472797
 5.13572607 5.12672193 5.11771637 5.10871011 5.0997035 ]","[27.72253799 27.802021   27.88150912 27.96100017 28.04049228 28.11998446
 28.19947638 28.27896805 28.35845956 28.43795099 28.51744238]"
"[5.17010832 5.1610529  5.15204359 5.14306394 5.13409662 5.12513139
 5.11616434 5.10719499 5.09822402 5.08925217 5.08027979]","[27.73387718 27.81336303 27.89285411 27.97234855 28.05184438 28.13134045
 28.21083631 28.29033191 28.36982734 28.44932266 28.52881792]"
"[5.15081263 5.14175166 5.13275143 5.12379464 5.11485788 5.10592592
 5.09699227 5.08805558 5.07911654 5.07017609 5.06123474]","[27.75579071 27.83527592 27.91476803 27.99426505 28.07376432 28.15326414
 28.23276376 28.31226304 28.39176206 28.47126092 28.55075968]"
"[5.15208912 5.14302698 5.13402163 5.12504954 5.11608982 5.10713115
 5.09816973 5.08920546 5.08023936 5.07127234 5.06230484]","[27.86980057 27.94928565 28.02877718 28.10827247 28.18776916 28.26726597
 28.34676246 28.42625864 28.50575461 28.58525048 28.66474629]"
"[5.14473057 5.13564729 5.1266234  5.11763806 5.10866891 5.09970264
 5.09073408 5.08176255 5.07278892 5.06381412 5.05483861]","[27.97268677 28.05216943 28.13165886 28.21115266 28.29064828 28.37014423
 28.44963993 28.52913528 28.6086304  28.68812539 28.7676203 ]"
"[5.11730719 5.10819529 5.09916015 5.09017955 5.081224   5.07227441
 5.06332264 5.05436704 5.04540848 5.03644812 5.02748662]","[28.14814568 28.22762506 28.30711321 28.38660755 28.4661047  28.54560253
 28.62510012 28.70459727 28.78409409 28.86359071 28.9430872 ]"
"[5.11303616 5.10392842 5.09489882 5.08591783 5.07695634 5.06799767
 5.05903567 5.05006975 5.04110117 5.03213113 5.02316027]","[28.23039436 28.30987423 28.38936301 28.46885729 28.54835378 28.62785059
 28.70734702 28.78684301 28.8663387  28.94583423 29.02532966]"
"[5.0938096  5.08469605 5.07566828 5.06669736 5.05775087 5.04880914
 5.0398643  5.03091517 5.02196293 5.0130089  5.00405378]","[28.32606506 28.40554426 28.48503325 28.56452867 28.64402685 28.72352556
 28.80302393 28.88252181 28.96201934 29.04151667 29.12101388]"
"[5.07815456 5.06906492 5.0600576  5.05110023 5.04216233 5.03322683
 5.02428761 5.01534426 5.00639815 4.99745056 4.98850216]","[28.43387413 28.51335606 28.59284737 28.67234433 28.75184347 28.83134288
 28.91084188 28.99034041 29.06983864 29.14933669 29.22883466]"
"[5.063941   5.05489206 5.04590392 5.03694607 5.02799685 5.01904628
 5.01009189 5.00113441 4.99217522 4.9832153  4.97425511]","[28.61698151 28.69646809 28.77596157 28.85545846 28.93495634 29.01445406
 29.09395135 29.17344829 29.25294504 29.3324417  29.41193834]"
"[5.03968573 5.03060555 5.02159413 5.01263016 5.0036875  4.99474961
 4.98580957 4.97686609 4.96792001 4.95897235 4.95002371]","[28.77739334 28.85687636 28.9363672  29.01586341 29.09536202 29.17486117
 29.25436007 29.33385859 29.41335681 29.49285486 29.5723528 ]"
"[5.03467798 5.0256862  5.01673472 5.00779713 4.99885988 4.98991878
 4.98097413 4.97202739 4.96307983 4.95413213 4.94518455]","[28.81931686 28.89880993 28.97830755 29.05780673 29.13730595 29.21680473
 29.29630312 29.37580127 29.45529933 29.53479737 29.61429543]"
"[5.01436996 5.00539327 4.99644812 4.98752119 4.97860092 4.96968113
 4.96075978 4.95183683 4.94291286 4.93398836 4.92506359]","[28.8938427  28.97333747 29.0528358  29.13233618 29.2118373  29.29133848
 29.37083949 29.45034031 29.52984102 29.60934167 29.68884229]"
"[5.00825405 4.9992577  4.99029909 4.98136685 4.97244659 4.96352911
 4.95461052 4.94569004 4.9367681  4.92784529 4.91892191]","[28.94130898 29.02080153 29.10029834 29.17979812 29.25929925 29.33880069
 29.418302   29.4978031  29.57730404 29.65680488 29.73630566]"
"[4.9770751  4.96814903 4.95924997 4.95036346 4.94147999 4.93259549
 4.92370913 4.91482139 4.90593292 4.89704418 4.88815535]","[29.05950928 29.13900975 29.21851325 29.29801816 29.3775234  29.45702854
 29.53653346 29.61603823 29.69554291 29.77504757 29.85455222]"
"[4.96694994 4.95803472 4.94913894 4.94025317 4.93137046 4.92248748
 4.91360332 4.90471818 4.89583246 4.88694649 4.8780604 ]","[29.13772202 29.21722371 29.29672758 29.37623257 29.4557379  29.5352432
 29.61474837 29.69425342 29.77375842 29.85326338 29.93276834]"
"[4.9508481  4.94189202 4.93297116 4.92407887 4.91520126 4.90632817
 4.89745472 4.88857953 4.87970278 4.87082497 4.86194642]","[29.24546623 29.32496333 29.40446439 29.48396865 29.56347455 29.64298095
 29.72248732 29.80199349 29.88149949 29.96100536 30.04051116]"
"[4.93105459 4.92209541 4.91315672 4.9042244  4.89529164 4.88635658
 4.87741956 4.86848146 4.85954295 4.85060441 4.84166596]","[29.69941902 29.77891577 29.85841483 29.9379146  30.01741432 30.09691379
 30.17641303 30.25591215 30.33541123 30.4149103  30.49440939]"
"[4.9008956  4.89197123 4.88306521 4.87417092 4.86528153 4.85639301
 4.84750377 4.8386136  4.82972277 4.82083156 4.81194012]","[29.75325394 29.8327546  29.91225732 29.99176136 30.07126595 30.15077063
 30.23027523 30.30977972 30.38928415 30.46878853 30.54829288]"
"[4.88635683 4.87738497 4.86845762 4.8595684  4.85069958 4.84183753
 4.83297542 4.82411113 4.81524476 4.80637691 4.797508  ]","[29.77806854 29.85756386 29.93706419 30.01656879 30.09607567 30.17558331
 30.25509094 30.33459833 30.41410548 30.49361247 30.57311934]"
"[4.86224556 4.85330228 4.84440158 4.83552563 4.82665888 4.81779293
 4.8089249  4.80005469 4.79118307 4.78231069 4.7734379 ]","[30.01239777 30.09189631 30.17139962 30.25090571 30.33041282 30.40992002
 30.48942699 30.56893372 30.64844029 30.72794677 30.80745321]"
"[4.83167505 4.82276438 4.81390015 4.80506714 4.79624789 4.78743156
 4.7786137  4.7697935  4.76097155 4.75214853 4.74332484]","[30.0622406  30.1417428  30.22125019 30.30076106 30.38027346 30.45978617
 30.53929872 30.61881101 30.69832311 30.77783509 30.85734699]"
"[4.83095789 4.82194943 4.81301365 4.80413373 4.79528155 4.7864374
 4.77759209 4.76874319 4.75989117 4.75103709 4.74218157]","[30.21203995 30.29153113 30.37103051 30.45053615 30.53004488 30.60955451
 30.68906401 30.76857311 30.84808187 30.92759039 31.00709876]"
"[4.81489182 4.80464861 4.7880231  4.76422732 4.73530791 4.70313638
 4.6686744  4.63214683 4.59340126 4.55222093 4.50850619]","[30.52567482 30.60500358 30.68322433 30.75957921 30.83415829 30.90739965
 30.97959333 31.05076402 31.12075106 31.18933288 31.25632735]"
"[4.80428982 4.79064796 4.76604967 4.73279857 4.69427877 4.65251786
 4.60825507 4.5614647  4.51183668 4.45911261 4.40324299]","[30.66508102 30.74385245 30.81990951 30.89263858 30.96274155 31.03097047
 31.09760452 31.16248714 31.22522342 31.28537907 31.34262433]"
"[4.78424501 4.76902133 4.74243606 4.70844015 4.67030554 4.62963239
 4.58682009 4.54164471 4.4937056  4.44271012 4.38859233]","[30.67191696 30.75037025 30.82576486 30.89815997 30.96847844 31.03736352
 31.10493974 31.17095773 31.23499453 31.29662315 31.35552818]"
"[4.75805664 4.74294494 4.71693535 4.68390597 4.64698306 4.607678
 4.56634942 4.52276095 4.47651006 4.42729953 4.3750508 ]","[30.67562675 30.75410652 30.82970748 30.90255127 30.97351449 31.04318978
 31.11168396 31.17876094 31.24402839 31.30709254 31.36766278]"
"[4.74634552 4.73145209 4.70589372 4.67335146 4.63690256 4.59806511
 4.55721687 4.51413803 4.46843558 4.41981454 4.368193  ]","[30.67892838 30.75745515 30.83321132 30.90627413 30.97748195 31.047419
 31.11620083 31.18360645 31.24925941 31.31277955 31.37388562]"
"[4.74321032 4.72781969 4.70008633 4.66380179 4.62265429 4.57856119
 4.53210264 4.48314554 4.43133627 4.37641709 4.31835759]","[30.75823784 30.83665479 30.91161731 30.98288367 31.05147914 31.11822535
 31.18334755 31.24661085 31.30755748 31.36571506 31.42073704]"
"[4.72577    4.70931467 4.67957368 4.64044256 4.59573742 4.54758869
 4.49686262 4.44389799 4.38905439 4.33289995 4.27597693]","[30.81744385 30.8956225  30.96979888 31.03953266 31.1058592  31.16973893
 31.23159424 31.29154505 31.34978386 31.40676197 31.46297322]"
"[4.71193552 4.70517583 4.70517583 4.70517583 4.70517583 4.70517583
 4.70517583 4.70517583 4.70517583 4.70517583 4.70517583]","[31.0826416  31.12133623 31.12133623 31.12133623 31.12133623 31.12133623
 31.12133623 31.12133623 31.12133623 31.12133623 31.12133623]"
"[3.73555279 3.67312566 3.60713725 3.54230678 3.48349681 3.43500733
 3.39900578 3.37606516 3.3635646  3.35779777 3.35660923]","[33.63613892 33.68607105 33.73128579 33.77811796 33.83223244 33.89571938
 33.96703354 34.04358384 34.12256048 34.20233702 34.28231938]"
"[3.70441461 3.64372407 3.58436022 3.53177177 3.49046019 3.46221601
 3.44611292 3.43750245 3.43213736 3.42762142 3.42300438]","[33.79555893 33.84766942 33.90126209 33.96144053 34.02981578 34.10455237
 34.18285455 34.2623744  34.34219222 34.42206458 34.5019312 ]"
"[3.68192816 3.62334709 3.57163615 3.53131966 3.50409069 3.48869552
 3.48039139 3.47496467 3.47001636 3.46452131 3.45817838]","[33.89160156 33.94604879 34.00698292 34.07594959 34.15106535 34.22951439
 34.30906888 34.38888312 34.46872985 34.54854059 34.62828832]"
"[3.64478374 3.58765119 3.54112012 3.50730984 3.48652493 3.47517997
 3.46857194 3.46345893 3.45822781 3.45229869 3.44554723]","[34.05739212 34.11327469 34.17821066 34.25058944 34.32775981 34.40692263
 34.48664416 34.56648029 34.64630891 34.72608856 34.8058028 ]"
"[3.61975145 3.56318744 3.51794913 3.48557626 3.46620825 3.4557994
 3.44964079 3.4446775  3.43946075 3.43350796 3.42673456]","[33.90655899 33.96297117 34.02881429 34.10184729 34.17938917 34.2586847
 34.33844343 34.41828913 34.49811865 34.57789653 34.65760891]"
"[3.58963466 3.53252009 3.48663818 3.45355057 3.43348886 3.42267105
 3.41638599 3.41146788 3.40637318 3.40056441 3.39393499]","[33.80016708 33.85602179 33.92141805 33.99413003 34.07149315 34.15073152
 34.2304797  34.31032814 34.39016557 34.46995406 34.54967855]"
"[3.48895526 3.43003405 3.38202552 3.34656368 3.3241804  3.3119596
 3.30518775 3.30033863 3.29556081 3.29013664 3.28388643]","[34.00555038 34.05949585 34.12334725 34.19493133 34.27164726 34.35067273
 34.43037843 34.51023077 34.59008785 34.66990342 34.74965852]"
"[3.44755268 3.38803798 3.33932563 3.30307363 3.27991582 3.26723536
 3.26031594 3.25550634 3.25085072 3.24557087 3.23946253]","[34.09350204 34.14679202 34.21010812 34.2812953  34.35777815 34.43672788
 34.51641988 34.59627446 34.67613877 34.75596403 34.8357301 ]"
"[3.3978951  3.33778241 3.28835817 3.2513046  3.22736111 3.21422392
 3.20717192 3.2024223  3.19791114 3.19279796 3.18685339]","[34.17308426 34.22569877 34.28846075 34.35923401 34.43547146 34.51434287
 34.59402211 34.67388011 34.75375272 34.83358883 34.91336727]"
"[3.3074255  3.24624817 3.19554928 3.15705445 3.13169657 3.11775346
 3.11048795 3.10587009 3.10163928 3.09684377 3.09120982]","[34.22645569 34.27782841 34.3395653  34.40956508 34.48533778 34.56406357
 34.64372136 34.72358675 34.8034747  34.88333053 34.9631315 ]"
"[3.21080637 3.14873655 3.09696161 3.05724376 3.03068724 3.01609557
 3.00870754 3.00426556 3.0003352  2.99586883 2.99055508]","[34.1889267  34.23921745 34.30005474 34.3693679  34.44472304 34.52332425
 34.60296859 34.6828436  34.7627469  34.84262181 34.92244473]"
"[3.15534472 3.09290451 3.04068085 3.00045125 2.97339266 2.95853532
 2.95110919 2.9467591  2.94297575 2.93866961 2.93351256]","[34.26675415 34.31658428 34.37703683 34.44605422 34.52122795 34.59977622
 34.679416   34.7592959  34.8392063  34.91909001 34.99892319]"
"[3.11198616 3.04918139 2.99651482 2.95577904 2.92822157 2.91309297
 2.90561378 2.90133403 2.89767274 2.89350067 2.88847392]","[34.32657242 34.37594227 34.43600935 34.5047292  34.57971891 34.65821225
 34.73784607 34.81772961 34.89764568 34.97753651 35.057378  ]"
"[3.0005641  2.93716807 2.8837804  2.84221822 2.81385441 2.79833963
 2.79086764 2.78681119 2.78346059 2.77961723 2.77491027]","[34.32883835 34.37744663 34.43687372 34.50509693 34.57978051 34.6581925
 34.73782514 34.81772002 34.89764972 34.97755703 35.057418  ]"
"[2.88677025 2.82293771 2.7690154  2.72683864 2.69784296 2.68189415
 2.67429698 2.6703513  2.66724405 2.66370506 2.65933047]","[34.43814087 34.48617449 34.54511689 34.61296188 34.68740025 34.76572154
 34.84534052 34.92524054 35.00518006 35.08510146 35.16498135]"
"[2.77163768 2.70757995 2.65338105 2.61088568 2.58154026 2.56526772
 2.55754468 2.55367538 2.55077844 2.54752488 2.54348082]","[34.55323792 34.60097081 34.65965897 34.72730486 34.80160605 34.87985939
 34.95946483 35.03936819 35.11931559 35.19924915 35.27914649]"
"[2.70161152 2.63750418 2.58324425 2.54067855 2.51125586 2.4949196
 2.48721247 2.48343837 2.48068831 2.47761041 2.47375929]","[34.52614594 34.57381218 34.63244392 34.70004557 34.7743162  34.85255572
 34.93216212 35.01206987 35.09202245 35.17196299 35.25186987]"
